when,instance,improved,change,%,new_bks,prev_bks,who,beaten,prev_when,after_days
2012-07-18,r1_8_10,distance,-2098.98,-6.2762,31344.5,33443.48,MB2,LL,2001-01-01,4216
2012-07-18,r1_10_2,distance,-7142.93,-12.6721,49224.52,56367.45,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_3,distance,-5333.98,-10.5393,45276.38,50610.36,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_4,distance,-4273.48,-9.0808,42787.19,47060.67,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_5,distance,-19007.65,-26.8326,51830.36,70838.01,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_6,distance,-7028.6,-12.7904,47923.43,54952.03,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_7,distance,-5605.0,-11.2009,44435.5,50040.5,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_8,distance,-4069.42,-8.7411,42485.38,46554.8,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_9,distance,-11034.87,-17.8378,50827.53,61862.4,MB2,GH,2001-01-01,4216
2012-07-18,r1_10_10,distance,-11518.68,-19.2577,48294.71,59813.39,MB2,GH,2001-01-01,4216
2012-07-18,rc1_10_2,distance,-3634.4,-7.5487,44511.69,48146.09,MB2,GH,2001-01-01,4216
2012-07-18,rc1_10_3,distance,-2937.8,-6.4622,42523.22,45461.02,MB2,LL,2001-01-01,4216
2012-07-18,rc1_10_4,distance,-2371.62,-5.3812,41700.7,44072.32,MB2,GH,2001-01-01,4216
2012-07-18,rc1_10_6,distance,-5688.36,-11.0892,45607.84,51296.2,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_10_7,distance,-5662.04,-11.1031,45332.96,50995.0,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_10_8,distance,-3763.16,-7.7783,44617.34,48380.5,MB2,BVH,2001-01-01,4216
2012-04-12,c1_10_7,routes,-2,-2.0202,97,99,BC4,GH,2001-01-01,4119
2012-04-10,c1_8_2,routes,-3,-4.0,72,75,BC4,GH,2001-01-01,4117
2012-04-10,c1_8_6,routes,-1,-1.25,79,80,BC4,BVH,2001-01-01,4117
2012-04-10,c1_8_7,routes,-2,-2.5316,77,79,BC4,GH,2001-01-01,4117
2012-04-05,c1_2_8,distance,-5.6119,-0.2018,2775.4781,2781.09,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_2_2,distance,-133.2852,-3.9406,3249.0548,3382.34,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_2_5,distance,-118.5992,-3.3986,3371.0008,3489.6,BC4,BVH,2001-01-01,4112
2012-04-05,c1_4_8,routes,-1,-2.6316,37,38,BC4,GH,2001-01-01,4112
2012-04-05,c2_4_3,routes,-1,-8.3333,11,12,BC4,GH,2001-01-01,4112
2012-04-05,c2_4_4,routes,-1,-8.3333,11,12,BC4,GH,2001-01-01,4112
2012-04-05,c2_4_10,routes,-1,-8.3333,11,12,BC4,GH,2001-01-01,4112
2012-04-05,r2_4_3,distance,-318.61,-5.114,5911.5,6230.11,BC4,GH,2001-01-01,4112
2012-04-05,r2_4_5,distance,-279.99,-3.775,7136.9,7416.89,BC4,GH,2001-01-01,4112
2012-04-05,r2_4_6,distance,-260.9446,-4.0878,6122.5954,6383.54,BC4,GH,2001-01-01,4112
2012-04-05,r2_4_7,distance,-360.1583,-6.696,5018.5317,5378.69,BC4,GH,2001-01-01,4112
2012-04-05,r2_4_9,distance,-311.2246,-4.6373,6400.0954,6711.32,BC4,GH,2001-01-01,4112
2012-04-05,rc2_4_2,routes,-1,-10.0,9,10,BC4,GH,2001-01-01,4112
2012-04-05,rc2_4_5,routes,-1,-11.1111,8,9,BC4,GH,2001-01-01,4112
2012-04-05,rc2_4_8,distance,-300.12,-5.8926,4793.06,5093.18,BC4,GH,2001-01-01,4112
2012-04-05,rc2_4_10,distance,-137.85,-3.1197,4280.79,4418.64,BC4,GH,2001-01-01,4112
2012-04-05,c1_6_3,distance,-527.458,-3.6872,13777.812,14305.27,BC4,LL,2001-01-01,4112
2012-04-05,c1_6_4,distance,-366.35,-2.63,13563.3,13929.65,BC4,LL,2001-01-01,4112
2012-04-05,c1_6_6,routes,-1,-1.6667,59,60,BC4,BVH,2001-01-01,4112
2012-04-05,c1_6_7,routes,-1,-1.6949,58,59,BC4,GH,2001-01-01,4112
2012-04-05,c1_6_8,routes,-1,-1.7544,56,57,BC4,GH,2001-01-01,4112
2012-04-05,c1_6_9,distance,-465.12,-3.28,13715.48,14180.6,BC4,BVH,2001-01-01,4112
2012-04-05,c2_6_2,routes,-1,-5.5556,17,18,BC4,GH,2001-01-01,4112
2012-04-05,c2_6_3,distance,-842.96,-10.0699,7528.11,8371.07,BC4,GH,2001-01-01,4112
2012-04-05,c2_6_4,distance,-743.63,-9.6978,6924.42,7668.05,BC4,GH,2001-01-01,4112
2012-04-05,c2_6_7,distance,-249.3636,-3.2129,7512.0664,7761.43,BC4,GH,2001-01-01,4112
2012-04-05,c2_6_8,routes,-1,-5.5556,17,18,BC4,GH,2001-01-01,4112
2012-04-05,c2_6_9,routes,-1,-5.5556,17,18,BC4,GH,2001-01-01,4112
2012-04-05,c2_6_10,distance,-768.58,-9.578,7255.85,8024.43,BC4,GH,2001-01-01,4112
2012-04-05,r1_6_10,distance,-1714.5,-8.6181,18179.64,19894.14,BC4,LL,2001-01-01,4112
2012-04-05,r2_6_1,distance,-618.96,-3.2864,18214.9,18833.86,BC4,GH,2001-01-01,4112
2012-04-05,r2_6_4,distance,-853.75,-9.5969,8042.38,8896.13,BC4,GH,2001-01-01,4112
2012-04-05,r2_6_5,distance,-765.2753,-4.8247,15096.2047,15861.48,BC4,GH,2001-01-01,4112
2012-04-05,r2_6_7,distance,-583.35,-5.4531,10114.29,10697.64,BC4,GH,2001-01-01,4112
2012-04-05,r2_6_10,distance,-851.7408,-6.4993,12253.4692,13105.21,BC4,GH,2001-01-01,4112
2012-04-05,rc1_6_1,distance,-2379.44,-12.1335,17231.05,19610.49,BC4,GH,2001-01-01,4112
2012-04-05,rc1_6_6,distance,-1025.27,-5.7558,16787.63,17812.9,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_6_7,distance,-1075.0,-6.1625,16369.3,17444.3,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_6_9,distance,-693.83,-4.126,16122.07,16815.9,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_6_10,distance,-893.95,-5.3238,15897.65,16791.6,BC4,BVH,2001-01-01,4112
2012-04-05,rc2_6_1,routes,-1,-6.6667,14,15,BC4,GH,2001-01-01,4112
2012-04-05,rc2_6_2,distance,-515.8894,-4.2737,11555.5106,12071.4,BC4,GH,2001-01-01,4112
2012-04-05,rc2_6_3,distance,-1005.47,-9.6064,9461.25,10466.72,BC4,GH,2001-01-01,4112
2012-04-05,rc2_6_4,distance,-875.24,-10.9174,7141.71,8016.95,BC4,GH,2001-01-01,4112
2012-04-05,rc2_6_6,routes,-1,-8.3333,11,12,BC4,GH,2001-01-01,4112
2012-04-05,c1_8_4,distance,-1162.69,-4.6365,23914.01,25076.7,BC4,BVH,2001-01-01,4112
2012-04-05,c1_8_9,routes,-1,-1.3699,72,73,BC4,BVH,2001-01-01,4112
2012-04-05,c1_8_10,distance,-5318.44,-18.0061,24218.37,29536.81,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_2,routes,-1,-4.1667,23,24,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_3,distance,-962.54,-7.7787,11411.53,12374.07,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_4,distance,-1088.09,-9.1142,10850.36,11938.45,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_6,routes,-1,-4.1667,23,24,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_7,distance,-421.0367,-3.5706,11370.8433,11791.88,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_8,routes,-1,-4.1667,23,24,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_9,routes,-1,-4.1667,23,24,BC4,GH,2001-01-01,4112
2012-04-05,c2_8_10,distance,-1247.19,-10.1925,10989.13,12236.32,BC4,GH,2001-01-01,4112
2012-04-05,r1_8_3,distance,-1624.62,-5.1518,29910.18,31534.8,BC4,BVH,2001-01-01,4112
2012-04-05,r1_8_5,distance,-2087.73,-5.7769,34051.67,36139.4,BC4,BVH,2001-01-01,4112
2012-04-05,r1_8_6,distance,-1499.42,-4.547,31476.28,32975.7,BC4,BVH,2001-01-01,4112
2012-04-05,r1_8_9,distance,-2010.23,-5.7724,32814.47,34824.7,BC4,BVH,2001-01-01,4112
2012-04-05,r2_8_1,distance,-1269.1019,-4.3191,28114.2481,29383.35,BC4,GH,2001-01-01,4112
2012-04-05,r2_8_5,distance,-1359.5232,-5.3012,24285.8868,25645.41,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_1,routes,-1,-1.3699,72,73,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_8_2,distance,-9424.12,-23.7406,30272.08,39696.2,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_3,distance,-7172.97,-20.1613,28404.9,35577.87,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_4,distance,-5258.96,-16.1051,27395.14,32654.1,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_5,routes,-1,-1.3699,72,73,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_8_6,routes,-1,-1.3699,72,73,BC4,BVH,2001-01-01,4112
2012-04-05,rc1_8_7,distance,-12822.27,-29.2549,31007.16,43829.43,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_8,distance,-13404.66,-30.6781,30289.94,43694.6,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_9,distance,-11337.19,-27.1116,30479.51,41816.7,BC4,GH,2001-01-01,4112
2012-04-05,rc1_8_10,distance,-11212.7,-27.2269,29969.74,41182.44,BC4,GH,2001-01-01,4112
2012-04-05,rc2_8_1,routes,-2,-10.0,18,20,BC4,GH,2001-01-01,4112
2012-04-05,rc2_8_4,distance,-1212.12,-9.843,11102.47,12314.59,BC4,GH,2001-01-01,4112
2012-04-05,rc2_8_5,routes,-1,-6.25,15,16,BC4,GH,2001-01-01,4112
2012-04-05,rc2_8_9,distance,-1451.0062,-8.6313,15359.9938,16811.0,BC4,GH,2001-01-01,4112
2012-04-05,c1_10_2,routes,-2,-2.1739,90,92,BC4,BVH,2001-01-01,4112
2012-04-05,c1_10_3,distance,-2215.42,-5.204,40356.18,42571.6,BC4,BVH,2001-01-01,4112
2012-04-05,c1_10_6,routes,-1,-1.0,99,100,BC4,BVH,2001-01-01,4112
2012-04-05,c1_10_9,routes,-1,-1.0989,90,91,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_3,routes,-1,-3.4483,28,29,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_4,routes,-1,-3.4483,28,29,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_5,distance,-24.89,-0.1501,16561.57,16586.46,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_6,routes,-1,-3.3333,29,30,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_7,routes,-2,-6.4516,29,31,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_9,routes,-1,-3.3333,29,30,BC4,GH,2001-01-01,4112
2012-04-05,c2_10_10,routes,-1,-3.4483,28,29,BC4,GH,2001-01-01,4112
2012-04-05,r2_10_1,distance,-1756.07,-3.9933,42219.21,43975.28,BC4,GH,2001-01-01,4112
2012-04-05,r2_10_5,distance,-1345.67,-3.5712,36335.72,37681.39,BC4,GH,2001-01-01,4112
2012-04-05,r2_10_8,distance,-1832.79,-9.4321,17598.63,19431.42,BC4,GH,2001-01-01,4112
2012-04-05,r2_10_9,distance,-2065.74,-5.869,33131.99,35197.73,BC4,GH,2001-01-01,4112
2012-04-05,r2_10_10,distance,-1966.36,-6.0276,30656.0,32622.36,BC4,GH,2001-01-01,4112
2012-04-05,rc1_10_9,distance,-3305.54,-6.8596,44882.7,48188.24,BC4,LL,2001-01-01,4112
2012-04-05,rc1_10_10,distance,-3078.1,-6.4844,44391.0,47469.1,BC4,LL,2001-01-01,4112
2012-04-05,rc2_10_1,routes,-2,-9.0909,20,22,BC4,GH,2001-01-01,4112
2012-04-05,rc2_10_2,routes,-1,-5.2632,18,19,BC4,GH,2001-01-01,4112
2012-04-05,rc2_10_6,distance,-2078.61,-7.1567,26965.51,29044.12,BC4,GH,2001-01-01,4112
2012-04-05,rc2_10_7,distance,-2636.94,-9.4331,25317.29,27954.23,BC4,GH,2001-01-01,4112
2012-04-05,rc2_10_8,distance,-2148.82,-8.2145,24010.0,26158.82,BC4,GH,2001-01-01,4112
2012-04-05,rc2_10_9,distance,-1948.06,-7.7031,23341.21,25289.27,BC4,GH,2001-01-01,4112
2009-01-01,c2_2_3,distance,-2.4946,-0.1403,1775.0754,1777.57,NBD,GH,2001-01-01,2922
2009-01-01,c2_2_10,distance,-2.1449,-0.1186,1806.5751,1808.72,NBD,B,2001-01-01,2922
2009-01-01,r1_2_1,distance,-240.544,-4.7873,4784.106,5024.65,NBD,B,2001-01-01,2922
2009-01-01,r1_2_4,distance,-39.0992,-1.2625,3057.8108,3096.91,NBD,BVH,2001-01-01,2922
2009-01-01,r1_2_8,distance,-0.6599,-0.0223,2951.9901,2952.65,NBD,PGDR,2007-10-17,442
2009-01-01,r2_2_9,distance,-23.5619,-0.7563,3092.0381,3115.6,NBD,GH,2001-01-01,2922
2009-01-01,rc1_2_4,distance,-0.9369,-0.0328,2851.6831,2852.62,NBD,MB,2005-05-10,1332
2009-01-01,rc1_2_9,distance,-100.8131,-3.1683,3081.1269,3181.94,NBD,BVH,2001-01-01,2922
2009-01-01,rc2_2_3,distance,-35.536,-1.3474,2601.874,2637.41,NBD,GH,2001-01-01,2922
2009-01-01,rc2_2_4,distance,-46.3326,-2.2223,2038.5574,2084.89,BC4,GH,2001-01-01,2922
2009-01-01,rc2_2_6,distance,-264.9024,-8.4417,2873.1176,3138.02,NBD,GH,2001-01-01,2922
2009-01-01,r1_4_1,distance,-711.6876,-6.4209,10372.3124,11084.0,NBD,B,2001-01-01,2922
2009-01-01,r2_4_1,distance,-193.7376,-2.0602,9210.1524,9403.89,NBD,GH,2001-01-01,2922
2009-01-01,r2_4_4,distance,-273.982,-6.0677,4241.468,4515.45,NBD,GH,2001-01-01,2922
2009-01-01,r2_4_8,distance,-271.5721,-6.3345,4015.5979,4287.17,NBD,LL,2001-01-01,2922
2009-01-01,r2_4_10,distance,-302.4296,-4.9626,5791.7904,6094.22,NBD,GH,2001-01-01,2922
2009-01-01,rc2_4_1,distance,-337.5151,-4.808,6682.3749,7019.89,NBD,GH,2001-01-01,2922
2009-01-01,rc2_4_3,distance,-368.0132,-6.9452,4930.8368,5298.85,NBD,GH,2001-01-01,2922
2009-01-01,rc2_4_4,distance,-138.7945,-3.6817,3631.0055,3769.8,NBD,B,2001-01-01,2922
2009-01-01,rc2_4_6,distance,-287.5983,-4.7504,5766.6117,6054.21,NBD,GH,2001-01-01,2922
2009-01-01,rc2_4_7,distance,-390.43,-6.8173,5336.58,5727.01,NBD,GH,2001-01-01,2922
2009-01-01,rc2_4_9,distance,-193.545,-4.0786,4551.805,4745.35,NBD,GH,2001-01-01,2922
2009-01-01,c1_6_10,distance,-914.8643,-6.2868,13637.3357,14552.2,NBD,BVH,2001-01-01,2922
2009-01-01,r2_6_2,distance,-633.0,-4.1071,14779.26,15412.26,NBD,GH,2001-01-01,2922
2009-01-01,r2_6_3,distance,-1025.48,-8.3942,11191.01,12216.49,NBD,GH,2001-01-01,2922
2009-01-01,r2_6_6,distance,-661.27,-5.0231,12503.26,13164.53,NBD,GH,2001-01-01,2922
2009-01-01,r2_6_8,distance,-899.14,-10.6112,7574.39,8473.53,NBD,GH,2001-01-01,2922
2009-01-01,r2_6_9,distance,-1039.3108,-7.209,13377.5592,14416.87,NBD,GH,2001-01-01,2922
2009-01-01,rc2_6_5,routes,-2,-15.3846,11,13,NBD,GH,2001-01-01,2922
2009-01-01,rc2_6_7,distance,-1124.98,-9.4936,10724.85,11849.83,NBD,GH,2001-01-01,2922
2009-01-01,rc2_6_8,distance,-1100.26,-9.905,10007.82,11108.08,NBD,GH,2001-01-01,2922
2009-01-01,rc2_6_9,distance,-1017.3,-9.5988,9580.87,10598.17,NBD,GH,2001-01-01,2922
2009-01-01,rc2_6_10,distance,-858.35,-8.646,9069.41,9927.76,NBD,GH,2001-01-01,2922
2009-01-01,c2_8_5,distance,-29.6228,-0.2586,11425.2272,11454.85,NBD,GH,2001-01-01,2922
2009-01-01,r1_8_1,distance,-2760.14,-6.9679,36852.06,39612.2,NBD,BVH,2001-01-01,2922
2009-01-01,r2_8_2,distance,-1146.7548,-4.7896,22795.7852,23942.54,NBD,GH,2001-01-01,2922
2009-01-01,r2_8_4,distance,-1217.85,-8.4432,13206.1,14423.95,NBD,GH,2001-01-01,2922
2009-01-01,r2_8_6,distance,-1241.53,-5.7158,20479.46,21720.99,NBD,GH,2001-01-01,2922
2009-01-01,r2_8_7,distance,-1352.83,-7.5032,16677.31,18030.14,NBD,GH,2001-01-01,2922
2009-01-01,r2_8_8,distance,-1384.79,-9.8699,12645.63,14030.42,NBD,GH,2001-01-01,2922
2009-01-01,r2_8_9,distance,-1461.94,-6.1433,22335.51,23797.45,NBD,GH,2001-01-01,2922
2009-01-01,r2_8_10,distance,-1576.38,-7.1726,20401.47,21977.85,NBD,GH,2001-01-01,2922
2009-01-01,rc2_8_2,routes,-1,-5.8824,16,17,NBD,GH,2001-01-01,2922
2009-01-01,rc2_8_3,distance,-1269.44,-8.0795,14442.4,15711.84,NBD,GH,2001-01-01,2922
2009-01-01,rc2_8_6,distance,-1661.1177,-8.3865,18146.0323,19807.15,NBD,GH,2001-01-01,2922
2009-01-01,rc2_8_7,distance,-1226.22,-6.7859,16843.96,18070.18,NBD,GH,2001-01-01,2922
2009-01-01,rc2_8_8,distance,-1148.21,-6.7752,15799.03,16947.24,NBD,GH,2001-01-01,2922
2009-01-01,rc2_8_10,distance,-1353.17,-8.5685,14439.14,15792.31,NBD,GH,2001-01-01,2922
2009-01-01,c2_10_2,distance,-1186.3724,-6.4784,17126.3876,18312.76,NBD,GH,2001-01-01,2922
2009-01-01,r1_10_1,distance,-1223.25,-2.2353,53501.39,54724.64,NBD,GH,2001-01-01,2922
2009-01-01,r2_10_2,distance,-2442.09,-6.8022,33459.32,35901.41,NBD,GH,2001-01-01,2922
2009-01-01,r2_10_3,distance,-2226.35,-8.1956,24938.95,27165.3,NBD,GH,2001-01-01,2922
2009-01-01,r2_10_4,distance,-2169.15,-10.8191,17880.11,20049.26,NBD,GH,2001-01-01,2922
2009-01-01,r2_10_6,distance,-2093.95,-6.5095,30073.6,32167.55,NBD,GH,2001-01-01,2922
2009-01-01,r2_10_7,distance,-2085.8,-8.2314,23253.89,25339.69,NBD,GH,2001-01-01,2922
2009-01-01,rc2_10_3,distance,-2637.52,-11.629,20043.04,22680.56,NBD,GH,2001-01-01,2922
2009-01-01,rc2_10_4,distance,-2229.64,-12.4067,15741.56,17971.2,NBD,GH,2001-01-01,2922
2009-01-01,rc2_10_5,distance,-2419.29,-8.1843,27140.77,29560.06,NBD,GH,2001-01-01,2922
2009-01-01,rc2_10_10,distance,-2464.62,-10.1113,21910.33,24374.95,NBD,LL,2001-01-01,2922
2007-10-17,c2_2_4,distance,-38.5712,-2.2142,1703.4288,1742.0,PGDR,GH,2001-01-01,2480
2007-10-17,r1_2_5,distance,-66.0705,-1.5829,4107.8595,4173.93,PGDR,BVH,2001-01-01,2480
2007-10-17,r1_2_6,distance,-51.6703,-1.4215,3583.1397,3634.81,PGDR,BVH,2001-01-01,2480
2007-10-17,r1_2_8,distance,-46.7,-1.557,2952.65,2999.35,PGDR,GH,2001-01-01,2480
2007-10-17,r1_2_9,distance,-113.4564,-2.9286,3760.5836,3874.04,PGDR,BVH,2001-01-01,2480
2007-10-17,r2_2_6,distance,-46.1074,-1.5581,2913.0326,2959.14,PGDR,GH,2001-01-01,2480
2007-10-17,rc1_2_1,distance,-145.4361,-3.8801,3602.8039,3748.24,PGDR,BVH,2001-01-01,2480
2007-10-17,rc1_2_6,distance,-140.7452,-4.0613,3324.8048,3465.55,PGDR,BVH,2001-01-01,2480
2007-10-17,rc1_2_8,distance,-67.687,-2.1477,3083.933,3151.62,PGDR,BVH,2001-01-01,2480
2007-10-17,rc2_2_2,distance,-47.8658,-1.666,2825.2442,2873.11,PGDR,B,2001-01-01,2480
2007-10-17,c1_4_2,routes,-1,-2.7027,36,37,PGDR,BVH,2001-01-01,2480
2007-10-17,c1_4_3,distance,-230.72,-3.1643,7060.73,7291.45,PGDR,BVH,2001-01-01,2480
2007-10-17,c1_4_7,distance,-625.2635,-7.7738,7417.9165,8043.18,PGDR,GH,2001-01-01,2480
2007-10-17,r1_4_2,distance,-353.03,-3.7925,8955.5,9308.53,PGDR,BVH,2001-01-01,2480
2007-10-17,r1_4_4,distance,-315.1,-4.1277,7318.62,7633.72,PGDR,GH,2001-01-01,2480
2007-10-17,r1_4_5,distance,-480.23,-4.9393,9242.43,9722.66,PGDR,BVH,2001-01-01,2480
2007-10-17,rc1_4_2,distance,-335.92,-4.0499,7958.67,8294.59,PGDR,BVH,2001-01-01,2480
2007-10-17,rc1_4_3,distance,-238.19,-3.0534,7562.6,7800.79,PGDR,BVH,2001-01-01,2480
2007-10-17,rc1_4_5,distance,-555.79,-6.3119,8249.63,8805.42,PGDR,BVH,2001-01-01,2480
2007-10-17,c1_6_2,distance,-168.7425,-1.1774,14163.3075,14332.05,PGDR,GH,2001-01-01,2480
2007-10-17,rc1_6_3,distance,-650.57,-4.0639,15358.13,16008.7,PGDR,BVH,2001-01-01,2480
2007-10-17,c1_8_3,distance,-1071.77,-4.2132,24366.83,25438.6,PGDR,BVH,2001-01-01,2480
2007-10-17,c1_8_8,routes,-2,-2.6316,74,76,PGDR,BVH,2001-01-01,2480
2007-10-17,c1_10_8,routes,-3,-3.125,93,96,PGDR,BVH,2001-01-01,2480
2007-09-20,c1_2_3,distance,-12.2746,-0.4513,2707.3454,2719.62,BSJ2,BVH,2001-01-01,2453
2007-09-20,c1_2_4,distance,-8.6712,-0.327,2643.3088,2651.98,BSJ2,BVH,2001-01-01,2453
2007-09-20,r1_2_3,distance,-64.2432,-1.8642,3381.9568,3446.2,BSJ2,GH,2001-01-01,2453
2007-09-20,r1_2_7,distance,-25.636,-0.8072,3150.114,3175.75,BSJ2,GH,2001-01-01,2453
2007-09-20,r1_2_10,distance,-47.8808,-1.4297,3301.1792,3349.06,BSJ2,GH,2001-01-01,2453
2007-09-20,r2_2_1,distance,-19.0102,-0.4222,4483.1598,4502.17,BSJ2,GH,2001-01-01,2453
2007-09-20,r2_2_2,distance,-70.4671,-1.9088,3621.2029,3691.67,BSJ2,BVH,2001-01-01,2453
2007-09-20,r2_2_3,distance,-91.4212,-3.076,2880.6188,2972.04,BSJ2,GH,2001-01-01,2453
2007-09-20,r2_2_5,distance,-48.6513,-1.4245,3366.7887,3415.44,BSJ2,GH,2001-01-01,2453
2007-09-20,r2_2_7,distance,-81.8085,-3.2298,2451.1415,2532.95,BSJ2,GH,2001-01-01,2453
2007-09-20,r2_2_10,distance,-54.3628,-2.0065,2654.9672,2709.33,BSJ2,B,2001-01-01,2453
2007-09-20,rc1_2_3,distance,-57.7495,-1.8835,3008.3305,3066.08,BSJ2,BVH,2001-01-01,2453
2007-09-20,rc1_2_7,distance,-103.0106,-3.1288,3189.3194,3292.33,BSJ2,BVH,2001-01-01,2453
2007-09-20,rc2_2_1,distance,-37.3166,-1.1896,3099.5334,3136.85,BSJ2,GH,2001-01-01,2453
2007-09-20,rc2_2_5,distance,-176.5181,-5.7163,2911.4619,3087.98,BSJ2,GH,2001-01-01,2453
2007-09-20,rc2_2_7,distance,-24.754,-0.9705,2525.826,2550.58,BSJ2,GH,2001-01-01,2453
2007-09-20,rc2_2_9,distance,-35.3668,-1.6,2175.0432,2210.41,BSJ2,LL,2001-01-01,2453
2007-09-20,c1_4_10,distance,-307.99,-4.2964,6860.63,7168.62,BSJ2,BVH,2001-01-01,2453
2007-09-20,c2_4_5,distance,-2.3582,-0.0598,3938.6918,3941.05,BSJ2,GH,2001-01-01,2453
2007-09-20,r2_4_2,distance,-204.3039,-2.6156,7606.7461,7811.05,BSJ2,GH,2001-01-01,2453
2007-09-20,c2_6_5,distance,-3.4734,-0.0458,7575.1966,7578.67,BSJ2,GH,2001-01-01,2453
2005-05-10,rc1_2_4,distance,-86.4,-2.9398,2852.62,2939.02,MB,BVH,2001-01-01,1590
2005-02-25,c2_2_8,distance,-2.1157,-0.1161,1820.5343,1822.65,RP,B,2001-01-01,1516
2005-02-25,c2_2_9,distance,-3.95,-0.2154,1830.05,1834.0,RP,GH,2001-01-01,1516
2005-02-25,c1_4_4,distance,-136.72,-1.9664,6816.17,6952.89,RP,LL,2001-01-01,1516
2005-02-25,c1_8_5,distance,-0.0216,-0.0001,25166.2784,25166.3,RP,BVH,2001-01-01,1516
2005-02-25,c1_10_5,distance,-0.0242,-0.0001,42469.1758,42469.2,RP,BVH,2001-01-01,1516
2003-09-16,r2_2_8,distance,-1.7808,-0.0962,1849.8692,1851.65,MB,LL,2001-01-01,988
2003-09-16,c2_4_6,distance,-1.7113,-0.0441,3875.9387,3877.65,MB,GH,2001-01-01,988
